LineId,Month,Date,Time,User,Component,PID,Address,Content,EventId,EventTemplate
298,Jul,2,18:37:25,authorMacBook-Pro,configd,53,,"['network', 'changed', ':', 'v4(en0-', ':', '<*>', ')', 'v6(en0', ':', '<*>', ':', 'f140', ':', '<*>', ':', '<*>', ':', 'c6b3', ':', '1ff', ':', 'fecd', ':', '467f)', 'DNS!', 'Proxy', 'SMB']",9274525d,network changed : <*> : <*> ) <*> : <*> : f140 : <*> : <*> : c6b3 : 1ff : fecd : 467f) DNS! Proxy SMB
299,Jul,2,18:38:31,authorMacBook-Pro,com.apple.cts,258,,"['<*>', ':', 'scheduler_evaluate_activity', 'told', 'me', 'to', 'run', 'this', 'job', ';', 'however', ',', 'but', 'the', 'start', 'time', ""isn't"", 'for', '<*>', 'seconds.', 'Ignoring.']",702a7007,"<*> : scheduler_evaluate_activity told me to run this job ; however , but the start time isn't for <*> seconds. Ignoring."
300,Jul,2,18:38:31,authorMacBook-Pro,UserEventAgent,43,,"['Captive', ':', 'CNPluginHandler', 'en0', ':', 'Inactive']",89879663,Captive : CNPluginHandler en0 : Inactive
301,Jul,2,18:38:32,authorMacBook-Pro,corecaptured,32639,,"['CCXPCService', ':', ':', 'setStreamEventHandler', 'Registered', 'for', 'notification', 'callback.']",e06807ec,CCXPCService : : setStreamEventHandler Registered for notification callback.
302,Jul,2,18:38:36,calvisitor-10-105-163-202,kernel,0,,"['Setting', 'BTCoex', 'Config', ':', 'enable_2G', ':', '<*>', ',', 'profile_2g', ':', '<*>', ',', 'enable_5G', ':', '<*>', ',', 'profile_5G', ':', '<*>']",60c42900,"Setting BTCoex Config : enable_2G : <*> , profile_2g : <*> , enable_5G : <*> , profile_5G : <*>"
303,Jul,2,18:39:18,calvisitor-10-105-163-202,kernel,0,,"['AppleCamIn', ':', ':', 'systemWakeCall', '-', 'messageType', '=', '0xE0000340']",d9f8fb9a,AppleCamIn : : systemWakeCall - messageType = <*>
304,Jul,2,18:40:01,authorMacBook-Pro,kernel,0,,"['in6_unlink_ifa', ':', 'IPv6', 'address', '0x77c9114551ab23ab', 'has', 'no', 'prefix']",fee107bd,in6_unlink_ifa : IPv6 address <*> has no prefix
305,Jul,2,18:40:08,calvisitor-10-105-163-202,configd,53,,"['network', 'changed', ':', 'v4(en0', ':', '<*>', ')', 'v6(en0+', ':', '<*>', ':', 'f140', ':', '<*>', ':', '<*>', ':', 'c6b3', ':', '1ff', ':', 'fecd', ':', '467f)', 'DNS!', 'Proxy', 'SMB']",9274525d,network changed : <*> : <*> ) <*> : <*> : f140 : <*> : <*> : c6b3 : 1ff : fecd : 467f) DNS! Proxy SMB
306,Jul,2,18:40:21,calvisitor-10-105-163-202,com.apple.cts,258,,"['<*>', ':', 'scheduler_evaluate_activity', 'told', 'me', 'to', 'run', 'this', 'job', ';', 'however', ',', 'but', 'the', 'start', 'time', ""isn't"", 'for', '<*>', 'seconds.', 'Ignoring.']",702a7007,"<*> : scheduler_evaluate_activity told me to run this job ; however , but the start time isn't for <*> seconds. Ignoring."
307,Jul,2,18:40:40,calvisitor-10-105-163-202,com.apple.AddressBook.InternetAccountsBridge,32655,,"['dnssd_clientstub', 'ConnectToServer', ':', 'connect()->', 'No', 'of', 'tries', ':', '<*>']",3e43fb30,dnssd_clientstub ConnectToServer : connect()-> No of tries : <*>
308,Jul,2,18:40:46,calvisitor-10-105-163-202,kernel,0,,"['ARPT', ':', '661856.313502', ':', 'wl0', ':', 'MDNS', ':', '<*>', 'SRV', 'Recs', ',', '<*>', 'TXT', 'Recs']",744c2141,"ARPT : <*> : wl0 : MDNS : <*> SRV Recs , <*> TXT Recs"
309,Jul,2,18:53:41,calvisitor-10-105-163-202,kernel,0,,"['en0', ':', 'BSSID', 'changed', 'to', '5c', ':', '<*>', ':', '<*>', ':', '<*>', ':', 'bc', ':', '<*>']",20920613,en0 : BSSID changed to <*> <*> <*> : <*> : <*> : <*> : <*>
310,Jul,2,18:53:41,calvisitor-10-105-163-202,kernel,0,,"['en0', ':', 'channel', 'changed', 'to', '<*>']",187f4d4c,en0 : channel changed to <*>
311,Jul,2,18:53:51,calvisitor-10-105-163-202,com.apple.cts,258,,"['<*>', ':', 'scheduler_evaluate_activity', 'told', 'me', 'to', 'run', 'this', 'job', ';', 'however', ',', 'but', 'the', 'start', 'time', ""isn't"", 'for', '<*>', 'seconds.', 'Ignoring.']",702a7007,"<*> : scheduler_evaluate_activity told me to run this job ; however , but the start time isn't for <*> seconds. Ignoring."
312,Jul,2,18:54:02,calvisitor-10-105-163-202,com.apple.AddressBook.InternetAccountsBridge,32662,,"['dnssd_clientstub', 'ConnectToServer', ':', 'connect()->', 'No', 'of', 'tries', ':', '<*>']",3e43fb30,dnssd_clientstub ConnectToServer : connect()-> No of tries : <*>
313,Jul,2,18:54:36,calvisitor-10-105-163-202,kernel,0,,"['ARPT', ':', '661915.168735', ':', 'wl0', ':', 'MDNS', ':', 'IPV6', 'Addr', ':', '<*>', ':', 'f140', ':', '<*>', ':', '<*>', ':', '4de9', ':', 'a101', ':', 'c96c', ':', 'f28b']",069602c1,ARPT : <*> : wl0 : MDNS : <*> Addr : <*>
314,Jul,2,19:21:05,calvisitor-10-105-163-202,com.apple.CDScheduler,258,,"['Thermal', 'pressure', 'state', ':', '<*>', 'Memory', 'pressure', 'state', ':', '<*>']",3c63ed9d,Thermal pressure state : <*> Memory pressure state : <*>
315,Jul,2,19:21:15,calvisitor-10-105-163-202,com.apple.cts,258,,"['<*>', ':', 'scheduler_evaluate_activity', 'told', 'me', 'to', 'run', 'this', 'job', ';', 'however', ',', 'but', 'the', 'start', 'time', ""isn't"", 'for', '<*>', 'seconds.', 'Ignoring.']",702a7007,"<*> : scheduler_evaluate_activity told me to run this job ; however , but the start time isn't for <*> seconds. Ignoring."
316,Jul,2,19:34:33,calvisitor-10-105-163-202,com.apple.geod,30311,,"['PBRequester', 'failed', 'with', 'Error', 'Error', 'Domain', '=', 'NSURLErrorDomain', 'Code', '=', '-1001', '""', 'The', 'request', 'timed', 'out.', '""', 'UserInfo', '=', '{NSUnderlyingError', '=', '0x7fe133460660', '{Error', 'Domain', '=', 'kCFErrorDomainCFNetwork', 'Code', '=', '-1001', '""', 'The', 'request', 'timed', 'out.', '""', 'UserInfo', '=', '{NSErrorFailingURLStringKey', '=', 'https', ':', '//', '<*>', '/dispatcher.arpc', ',', 'NSErrorFailingURLKey', '=', 'https', ':', '//', '<*>', '/dispatcher.arpc', ',', '_kCFStreamErrorCodeKey', '=', '-2102', ',', '_kCFStreamErrorDomainKey', '=', '<*>', ',', 'NSLocalizedDescription', '=', 'The', 'request', 'timed', 'out.}}', ',', 'NSErrorFailingURLStringKey', '=', 'https', ':', '//', '<*>', '/dispatcher.arpc', ',', 'NSErrorFailingURLKey', '=', 'https', ':', '//', '<*>', '/dispatcher.arpc', ',', '_kCFStreamErrorDomainKey', '=', '<*>', ',', '_kCFStreamErrorCodeKey', '=', '-2102', ',', 'NSLocalizedDescription', '=', 'The', 'request', 'timed', 'out.}']",edac156e,"PBRequester failed with Error Error Domain = NSURLErrorDomain Code = -1001 "" The request timed out. "" UserInfo = {NSUnderlyingError = <*> {Error Domain = kCFErrorDomainCFNetwork Code = -1001 "" The request timed out. "" UserInfo = {NSErrorFailingURLStringKey = https : // <*> <*> , NSErrorFailingURLKey = https : // <*> <*> , _kCFStreamErrorCodeKey = -2102 , _kCFStreamErrorDomainKey = <*> , NSLocalizedDescription = The request timed out.}} , NSErrorFailingURLStringKey = https : // <*> <*> , NSErrorFailingURLKey = https : // <*> <*> , _kCFStreamErrorDomainKey = <*> , _kCFStreamErrorCodeKey = -2102 , NSLocalizedDescription = The request timed out.}"
317,Jul,2,19:35:29,calvisitor-10-105-163-202,kernel,0,,"['ARPT', ':', '662096.028575', ':', 'wl0', ':', 'MDNS', ':', 'IPV6', 'Addr', ':', '<*>', ':', 'f140', ':', '<*>', ':', '<*>', ':', '4de9', ':', 'a101', ':', 'c96c', ':', 'f28b']",069602c1,ARPT : <*> : wl0 : MDNS : <*> Addr : <*>
318,Jul,2,19:35:32,calvisitor-10-105-163-202,kernel,0,,"['Apple', '<*>', 'nderboltNHIType2', ':', ':', 'waitForOk2Go2Sx', '-', 'intel_rp', '=', '<*>', 'dlla_reporting_supported', '=', '<*>']",00cedb4a,Apple <*> nderboltNHIType2 : : waitForOk2Go2Sx - intel_rp = <*> dlla_reporting_supported = <*>
319,Jul,2,19:48:11,calvisitor-10-105-163-202,com.apple.cts,258,,"['<*>', ':', 'scheduler_evaluate_activity', 'told', 'me', 'to', 'run', 'this', 'job', ';', 'however', ',', 'but', 'the', 'start', 'time', ""isn't"", 'for', '<*>', 'seconds.', 'Ignoring.']",702a7007,"<*> : scheduler_evaluate_activity told me to run this job ; however , but the start time isn't for <*> seconds. Ignoring."
320,Jul,2,19:48:20,calvisitor-10-105-163-202,com.apple.cts,258,,"['<*>', ':', 'scheduler_evaluate_activity', 'told', 'me', 'to', 'run', 'this', 'job', ';', 'however', ',', 'but', 'the', 'start', 'time', ""isn't"", 'for', '<*>', 'seconds.', 'Ignoring.']",702a7007,"<*> : scheduler_evaluate_activity told me to run this job ; however , but the start time isn't for <*> seconds. Ignoring."
321,Jul,2,19:48:30,calvisitor-10-105-163-202,com.apple.CDScheduler,258,,"['Thermal', 'pressure', 'state', ':', '<*>', 'Memory', 'pressure', 'state', ':', '<*>']",3c63ed9d,Thermal pressure state : <*> Memory pressure state : <*>
322,Jul,2,20:01:48,calvisitor-10-105-163-202,kernel,0,,"['Bluetooth', '--', 'LE', 'is', 'supported', '-', 'Disable', 'LE', 'meta', 'event']",c86dfdd9,Bluetooth -- LE is supported - Disable LE meta event
323,Jul,2,20:01:48,calvisitor-10-105-163-202,kernel,0,,"['Apple', '<*>', 'nderboltNHIType2', ':', ':', 'waitForOk2Go2Sx', '-', 'retries', '=', '<*>']",cace134e,Apple <*> nderboltNHIType2 : : waitForOk2Go2Sx - retries = <*>
324,Jul,2,20:01:48,calvisitor-10-105-163-202,Dock,307,,"['-[UABestAppSuggestionManager', 'notifyBestAppChanged', ':', 'type', ':', 'options', ':', 'bundleIdentifier', ':', 'activityType', ':', 'dynamicIdentifier', ':', 'when', ':', 'confidence', ':', 'deviceName', ':', 'deviceIdentifier', ':', 'deviceType', ':', ']', '(null)', 'UASuggestedActionType', '=', '<*>', '(null)/(null)', 'opts', '=', '(null)', 'when', '=', '<*>', '+0000', 'confidence', '=', '<*>', 'from', '=', '(null)/(null)', '(UABestAppSuggestionManager.m', '#319)']",c4f10e9e,-[UABestAppSuggestionManager notifyBestAppChanged : type : options : bundleIdentifier : activityType : dynamicIdentifier : when : confidence : deviceName : deviceIdentifier : deviceType : ] (null) UASuggestedActionType = <*> (null)/(null) opts = (null) when = <*> +0000 confidence = <*> from = (null)/(null) (UABestAppSuggestionManager.m #319)
325,Jul,2,20:01:59,calvisitor-10-105-163-202,com.apple.cts,43,,"['<*>', ':', 'scheduler_evaluate_activity', 'told', 'me', 'to', 'run', 'this', 'job', ';', 'however', ',', 'but', 'the', 'start', 'time', ""isn't"", 'for', '<*>', 'seconds.', 'Ignoring.']",702a7007,"<*> : scheduler_evaluate_activity told me to run this job ; however , but the start time isn't for <*> seconds. Ignoring."
326,Jul,2,20:15:26,calvisitor-10-105-163-202,kernel,0,,"['IO', '<*>', 'nderboltSwitch<0>(0x0)', ':', ':', 'listenerCallback', '-', '<*>', 'nderbolt', 'HPD', 'packet', 'for', 'route', '=', '0x0', 'port', '=', '<*>', 'unplug', '=', '<*>']",6eee143b,IO <*> nderboltSwitch<0>(0x0) : : listenerCallback - <*> nderbolt HPD packet for route = 0x0 port = <*> unplug = <*>
327,Jul,2,20:15:26,calvisitor-10-105-163-202,kernel,0,,"['AppleCamIn', ':', ':', 'wakeEventHandlerThread']",c57b7585,AppleCamIn : : wakeEventHandlerThread
328,Jul,2,20:22:06,calvisitor-10-105-163-202,Dock,307,,"['-[UABestAppSuggestionManager', 'notifyBestAppChanged', ':', 'type', ':', 'options', ':', 'bundleIdentifier', ':', 'activityType', ':', 'dynamicIdentifier', ':', 'when', ':', 'confidence', ':', 'deviceName', ':', 'deviceIdentifier', ':', 'deviceType', ':', ']', '(null)', 'UASuggestedActionType', '=', '<*>', '(null)/(null)', 'opts', '=', '(null)', 'when', '=', '<*>', '+0000', 'confidence', '=', '<*>', 'from', '=', '(null)/(null)', '(UABestAppSuggestionManager.m', '#319)']",c4f10e9e,-[UABestAppSuggestionManager notifyBestAppChanged : type : options : bundleIdentifier : activityType : dynamicIdentifier : when : confidence : deviceName : deviceIdentifier : deviceType : ] (null) UASuggestedActionType = <*> (null)/(null) opts = (null) when = <*> +0000 confidence = <*> from = (null)/(null) (UABestAppSuggestionManager.m #319)
329,Jul,2,20:22:38,calvisitor-10-105-163-202,WindowServer,184,,"['device_generate_lock_screen_screenshot', ':', 'authw', '0x7fa823962400(2000)[0', ',', '<*>', ',', '<*>', ',', '900]', 'shield', '0x7fa82d372000(2001)', ',', 'dev', '[1440', ',', '900]']",e2e47dba,"device_generate_lock_screen_screenshot : authw <*> , <*> , <*> , <*> shield <*> , dev [1440 , 900]"
330,Jul,2,20:43:36,calvisitor-10-105-163-202,locationd,82,,"['Location', 'icon', 'should', 'now', 'be', 'in', 'state', ""'Active'""]",3813df52,Location icon should now be in state <*>
331,Jul,2,20:50:47,calvisitor-10-105-163-202,ksfetch,32776,,"['<*>', '.457', 'ksfetch[32776/0x7fff79824000]', '[lvl', '=', '2]', 'KSHelperReceiveAllData()', 'KSHelperTool', 'read', '<*>', 'bytes', 'from', 'stdin.']",5e836e20,<*> <*> <*> [lvl = 2] KSHelperReceiveAllData() KSHelperTool read <*> bytes from stdin.
332,Jul,2,21:17:07,calvisitor-10-105-163-202,com.apple.WebKit.WebContent,32778,,"['[21', ':', '<*>', ':', '07.529]', 'FigAgglomeratorSetObjectForKey', 'signalled', 'err', '=', '-16020', '(kFigStringConformerError_ParamErr)', '(NULL', 'key)', 'at', '/Library/Caches/', '<*>', '/Sources/CoreMedia/', '<*>', '/Prototypes/LegibleOutput/FigAgglomerator.c', 'line', '<*>']",a98dcd60,<*> : <*> : <*> FigAgglomeratorSetObjectForKey signalled err = -16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/ <*> /Sources/CoreMedia/ <*> /Prototypes/LegibleOutput/FigAgglomerator.c line <*>
333,Jul,2,21:43:56,calvisitor-10-105-163-202,locationd,82,,"['Location', 'icon', 'should', 'now', 'be', 'in', 'state', ""'Inactive'""]",3813df52,Location icon should now be in state <*>
334,Jul,2,21:44:16,calvisitor-10-105-163-202,Safari,9852,,"['tcp_connection_tls_session_error_callback_imp', '<*>', '__tcp_connection_tls_session_callback_write_block_invoke.434', 'error', '<*>']",32614d3a,tcp_connection_tls_session_error_callback_imp <*> <*> error <*>
335,Jul,2,21:46:49,calvisitor-10-105-163-202,syslogd,44,,"['ASL', 'Sender', 'Statistics']",b5dd3697,ASL Sender Statistics
336,Jul,2,21:48:53,calvisitor-10-105-163-202,sharingd,30299,,"['<*>', ':', '<*>', ':', '53.041', ':', 'BTLE', 'scanner', 'Powered', 'Off']",38cc1980,<*> : <*> : <*> : BTLE scanner Powered Off
337,Jul,2,22:09:17,calvisitor-10-105-163-202,WindowServer,184,,"['send_datagram_available_ping', ':', 'pid', '<*>', 'failed', 'to', 'act', 'on', 'a', 'ping', 'it', 'dequeued', 'before', 'timing', 'out.']",9c96b253,send_datagram_available_ping : pid <*> failed to act on a ping it dequeued before timing out.
338,Jul,2,22:24:03,authorMacBook-Pro,com.apple.geod,30311,,"['PBRequester', 'failed', 'with', 'Error', 'Error', 'Domain', '=', 'NSURLErrorDomain', 'Code', '=', '-1009', '""', 'The', 'Internet', 'connection', 'appears', 'to', 'be', 'offline.', '""', 'UserInfo', '=', '{NSUnderlyingError', '=', '0x7fe13512cf70', '{Error', 'Domain', '=', 'kCFErrorDomainCFNetwork', 'Code', '=', '-1009', '""', 'The', 'Internet', 'connection', 'appears', 'to', 'be', 'offline.', '""', 'UserInfo', '=', '{NSErrorFailingURLStringKey', '=', 'https', ':', '//', '<*>', '/dispatcher.arpc', ',', 'NSErrorFailingURLKey', '=', 'https', ':', '//', '<*>', '/dispatcher.arpc', ',', '_kCFStreamErrorCodeKey', '=', '<*>', ',', '_kCFStreamErrorDomainKey', '=', '<*>', ',', 'NSLocalizedDescription', '=', 'The', 'Internet', 'connection', 'appears', 'to', 'be', 'offline.}}', ',', 'NSErrorFailingURLStringKey', '=', 'https', ':', '//', '<*>', '/dispatcher.arpc', ',', 'NSErrorFailingURLKey', '=', 'https', ':', '//', '<*>', '/dispatcher.arpc', ',', '_kCFStreamErrorDomainKey', '=', '<*>', ',', '_kCFStreamErrorCodeKey', '=', '<*>', ',', 'NSLocalizedDescription', '=', 'The', 'Internet', 'connection', 'appears', 'to', 'be', 'offline.}']",5fb724b5,"PBRequester failed with Error Error Domain = NSURLErrorDomain Code = -1009 "" The Internet connection appears to be offline. "" UserInfo = {NSUnderlyingError = <*> {Error Domain = kCFErrorDomainCFNetwork Code = -1009 "" The Internet connection appears to be offline. "" UserInfo = {NSErrorFailingURLStringKey = https : // <*> <*> , NSErrorFailingURLKey = https : // <*> <*> , _kCFStreamErrorCodeKey = <*> , _kCFStreamErrorDomainKey = <*> , NSLocalizedDescription = The Internet connection appears to be offline.}} , NSErrorFailingURLStringKey = https : // <*> <*> , NSErrorFailingURLKey = https : // <*> <*> , _kCFStreamErrorDomainKey = <*> , _kCFStreamErrorCodeKey = <*> , NSLocalizedDescription = The Internet connection appears to be offline.}"
339,Jul,2,22:24:03,authorMacBook-Pro,kernel,0,,"['ARPT', ':', '669592.164786', ':', 'AQM', 'agg', 'params', '0xfc0', 'maxlen', 'hi/lo', '0x0', '0xffff', 'minlen', '0x0', 'adjlen', '0x0']",61236f99,ARPT : <*> : AQM agg params 0xfc0 maxlen hi/lo 0x0 0xffff minlen 0x0 adjlen 0x0
340,Jul,2,22:24:04,authorMacBook-Pro,corecaptured,32877,,"['Received', 'Capture', 'Event']",3f143fab,Received Capture Event
341,Jul,2,22:24:14,authorMacBook-Pro,UserEventAgent,43,,"['Captive', ':', 'CNPluginHandler', 'en0', ':', 'Evaluating']",ddbdf16d,Captive : CNPluginHandler en0 : Evaluating
342,Jul,2,22:24:15,authorMacBook-Pro,kernel,0,,"['Sandbox', ':', 'QQ(10018)', 'deny(1)', 'mach-lookup', '<*>']",b6cb511a,Sandbox : <*> <*> deny(1) <*> <*>
343,Jul,2,22:24:18,authorMacBook-Pro,com.apple.AddressBook.InternetAccountsBridge,32885,,"['dnssd_clientstub', 'ConnectToServer', ':', 'connect()->', 'No', 'of', 'tries', ':', '<*>']",3e43fb30,dnssd_clientstub ConnectToServer : connect()-> No of tries : <*>
344,Jul,2,22:24:25,authorMacBook-Pro,kernel,0,,"['Sandbox', ':', '<*>', '(32885)', 'deny(1)', 'network-outbound', '/private/var/run/mDNSResponder']",b6cb511a,Sandbox : <*> <*> deny(1) <*> <*>
345,Jul,2,22:24:43,authorMacBook-Pro,corecaptured,32877,,"['CCFile', ':', ':', 'captureLogRun()', 'Exiting', 'CCFile', ':', ':', 'captureLogRun']",8caebfba,CCFile : : captureLogRun() Exiting CCFile : : captureLogRun
346,Jul,2,22:32:34,authorMacBook-Pro,com.apple.WebKit.WebContent,32778,,"['[22', ':', '<*>', ':', '34.846]', '<<<<', 'Boss', '>>>>', 'figPlaybackBossPrerollCompleted', ':', 'unexpected', 'preroll-complete', 'notification']",ee4abbb4,<*> : <*> : <*> <<<< Boss >>>> figPlaybackBossPrerollCompleted : unexpected preroll-complete notification
347,Jul,2,22:44:55,authorMacBook-Pro,locationd,82,,"['Location', 'icon', 'should', 'now', 'be', 'in', 'state', ""'Active'""]",3813df52,Location icon should now be in state <*>
348,Jul,2,23:21:43,authorMacBook-Pro,kernel,0,,"['IO', '<*>', 'nderboltSwitch<0>(0x0)', ':', ':', 'listenerCallback', '-', '<*>', 'nderbolt', 'HPD', 'packet', 'for', 'route', '=', '0x0', 'port', '=', '<*>', 'unplug', '=', '<*>']",6eee143b,IO <*> nderboltSwitch<0>(0x0) : : listenerCallback - <*> nderbolt HPD packet for route = 0x0 port = <*> unplug = <*>
349,Jul,2,23:22:08,authorMacBook-Pro,kernel,0,,"['ARPT', ':', '671682.028482', ':', 'wl0', ':', 'MDNS', ':', 'IPV6', 'Addr', ':', 'fe80', ':', '<*>', ':', '<*>', ':', '<*>', ':', 'c6b3', ':', '1ff', ':', 'fecd', ':', '467f']",ae764079,ARPT : <*> : wl0 : MDNS : IPV6 Addr : <*> : <*> <*> <*> : <*> : c6b3 : 1ff : fecd : 467f
350,Jul,2,23:22:10,authorMacBook-Pro,kernel,0,,"['AppleCamIn', ':', ':', 'systemWakeCall', '-', 'messageType', '=', '0xE0000340']",d9f8fb9a,AppleCamIn : : systemWakeCall - messageType = <*>
351,Jul,2,23:35:17,authorMacBook-Pro,kernel,0,,"['Apple', '<*>', 'nderboltNHIType2', ':', ':', 'prePCIWake', '-', 'power', 'up', 'complete', '-', 'took', '<*>', 'us']",aabe1713,Apple <*> nderboltNHIType2 : : prePCIWake - power up complete - took <*> us
352,Jul,2,23:35:17,authorMacBook-Pro,kernel,0,,"['AirPort', ':', 'Link', 'Down', 'on', 'awdl0.', 'Reason', '<*>', '(Unspecified).']",5173857d,AirPort : Link Down on awdl0. Reason <*> (Unspecified).
353,Jul,2,23:35:17,authorMacBook-Pro,syslogd,44,,"['ASL', 'Sender', 'Statistics']",b5dd3697,ASL Sender Statistics
354,Jul,2,23:35:17,authorMacBook-Pro,kernel,0,,"['Apple', '<*>', 'nderboltGenericHAL', ':', ':', 'earlyWake', '-', 'complete', '-', 'took', '<*>', 'milliseconds']",18856031,Apple <*> nderboltGenericHAL : : earlyWake - complete - took <*> milliseconds
355,Jul,2,23:35:21,authorMacBook-Pro,kernel,0,,"['AppleCamIn', ':', ':', 'systemWakeCall', '-', 'messageType', '=', '0xE0000340']",d9f8fb9a,AppleCamIn : : systemWakeCall - messageType = <*>
356,Jul,2,23:48:54,authorMacBook-Pro,secd,276,,"['SOSAccountThisDeviceCanSyncWithCircle', 'sync', 'with', 'device', 'failure', ':', 'Error', 'Domain', '=', '<*>', 'Code', '=', '<*>', '""', 'Account', 'identity', 'not', 'set', '""', 'UserInfo', '=', '{NSDescription', '=', 'Account', 'identity', 'not', 'set}']",706ee61e,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure : Error Domain = <*> Code = <*> "" Account identity not set "" UserInfo = {NSDescription = Account identity not set}"
